raw_value,count
e2b4f5d9afffd333355d0581e0540d907,1
e444bf5d5065ec4ac666e9c3f7760f5b0d5,1
25d691782911cdf9d28b713492023e,1
b10177543b40f6c5a1eef93b83a8,1
e6517430a0a91007486315b32cf32283abce71e02d9,1
b24c1a993e7063fa397383264b16c218cdb9b,1
73c47f411a62f,1
e9df2dd724c326f4b9a2a4c1ad65e,1
af27e930bbef3d2066b60eeb039fae7,1
911f5eced9c71258c2005a7adff7cfa14a6,1
561ef9788f7922e,1
f9be740d47d9073bfdd6252bc158cf14665f5ff6c40,1
495d543121b04a,1
7c40b1ee4020c853187325c97ca9f2dc2b1c153bb65ff,1
29f1ec72a851a183bcf931437e87674eb8ccf81c17b54ce,1
b61c67697cc81,1
774e716f8271df026895249f8c7956c474defc1a2,1
39ae9c8a66b1ed4bf31d52bb,1
5cd31fbb48f9bd856077df43176f8783c60ade45e6a2ff6361,1
cf57647e4459eb363e9b7fd09f,1
1fdbd20c4181dfbe,1
da9e820390da6b9b856246fb29976dbaced7fbf4809c8222,1
efb5ad5a321c2a3a5b20ea6229,1
92e81856d682,1
c716bd67d8e39b7a4c1e277e65991dab91d61d4a,1
2150359f7f6c89aac0750880e0c24306cf78c42f57fa,1
c50c02e9e847bd2b,1
210511773cab9d29c,1
e12f81ad1ddcc6be2636cc826f62c24d9f,1
9b3f24b1316a1dfba791de340bb9db91,1
62fd3dd542ed9fc280ef63035df59403cf28f5d4fd917,1
64fb724692d06e6562e3c41619b123,1
f77c5c355be,1
75bb420fe64e7a767c56053f67cc83c18f17dfec,1
79a5a1136e40a,1
e6f6e2d5e6547906a35773200e81450c3282ee2a826f66193a,1
76ce873c5a567614b08d8c938f2c089ab3d4e4be79c39ae,1
6dae22de3e72d7b9e3549da13c0ed73f2185de,1
d9643b52357a3fe28ee8338cafe284e4bae998,1
7d6dc2fb23d8c048991c6553ee161a121c0d2830cc2f84e,1
4cd16c51eb953cf,1
b7d4ba87ef387d570679075d9080ed70110d89,1
5f9335bba4df362c4df9280c5be93bf,1
297c1eaeea040c11e,1
0a3a3af6d7d16fa71bdb6cbdbb3135943dde715b2a30535,1
39eaefc7f57df1879f83a7e39a0cc3793,1
521109c68b9cc0,1
a26cbeaaf649e92e8312e99a1,1
7e5da75b94,1
2c8f3d2bf8b044d,1
0a68fecd7a78fc3a87f60db1f69b9f9c91abc12196958,1
f78238035808f4a,1
6420f11566ddc124010922451fea69,1
f77c5e0a96abf2147f98bcb9bc9,1
e4987526258b1fe92eed2768e,1
172ea9a89240e55d83248cb62b537f00006,1
155088c4cbb09,1
4ae38400e0e3b4add57f8f2cc5167e,1
0c8b647ba842667e6b9c01b278d1ff,1
97d83e2698d80d200bab9ddc3c83ddd,1
a369af14cda,1
7d4f339df5e,1
d5b0aa2cbd7a9b23ca60e,1
340229f91840a74a1dc73c2fc64,1
1766dc087eabfe4beeca0,1
54fa857262c85fff2a16ce8a80145de97862633d81514f,1
04c599986e11116f724d881b6c92cb,1
b4dfb5dc1ac4ffbb3997d,1
b871d58a026377b8d6a495af89c3c8046f487,1
064ef91efec84951ec6b109fa08f,1
a47a0407b3d66722784c9047a25144fe2727a4e8237,1
506afc21433f91f60bd9a5f129f041e0354049a2a3d33ef,1
eb6653fe8770da12,1
5d07fcebce09c3d1175de2e1637df1c6003c1a134e5519c,1
ae29e2130df1f0f67232cc54ec936b9e2dc2038bd4734fa15d,1
c7fb4ce8d98badb741,1
680ca2d57b1b4ce73c,1
e1fb14641bc46df939b9debba0642bafac97c7d1bf112,1
34035f3ba098057bba6a9b8aa2c902b67267eac,1
bba1fa6c5637f73515941f08d9bcb13ae700b179db28684,1
194a6b195ec78c4d54f16,1
a56b93cd7600f71efb1d2a09c26b0dbfebd8c8a72ec5cd5,1
44e2732454a7614,1
3daa07d628e3c5b21b6332f,1
ee5fc7fc957689ed642af4926b9ef11f13a2e8,1
78ba38d1d1a4,1
c532b3f96205fae3ca4f0e599b96062a527a41e7d,1
1e335dc9f7394cdf277,1
ba724552dd378305bfb3d61a3af19abb31d247a,1
8fcde06c0e93,1
4b247e4b12931395c9,1
1d241989fe225c1876fd20058874e4b3f364d029e4a,1
309446e9f0868c93c77637675f473f5ff10345883d8298,1
418c6a88fdc23ff39dcbf4793353,1
c7371fe9ba2,1
c5f4e3838489ed20bed666aa9,1
a9e880928b4b94c929cd7eb0f1deec621,1
f9420a6b9b4f0981af8b3f4,1
cff99ce5d97,1
6061d810e1ad479706c52,1
15787f88df9f5a74a841aaf0141a13aa58c,1
277a58e896cd675826a06dd81011005828ddb1a4b67d603,1
56318037c58f01c84061a73862f973734,1
3d0a061d08f5bee51a07097db950cff8276f62f88f68c31ae5,1
23773f16210bfe400a8024fec5c98b8f0c,1
fb0825a0fc6,1
cd5f78ce9165790795bc,1
f76f531609ab8b7c5dc0fd46209b48e128a656e8079c715,1
69836e20f032e4ec7c8,1
a7732dd61207143080effed4d2412da14c96302478335b0436,1
9e8156b553872128f1684bae352a6de8a1cc1b5,1
bfaeb23154a98,1
4da4ed1c1cf725,1
4f03d5abbc2369566a5a230a8acc02534,1
d78c1a3370e4d93184539cfa51088cbf52cd1221,1
399f10928ce28fd022e209c,1
2ad0277ad97b4f7dfa2315e,1
b3eba5010a649a57173baf32946e7027eebd47,1
78f73d2ecb83f5f01d5c3e46f30344,1
a30ca37f5b3d586ddb5541c4f,1
1054c24663d6f94c620720e47b358e174f4f4972,1
4dc38ca90d81ba54fb6533fd9463a760cfdc517d17520e7f,1
6ce6f91264bfc009f8edfee4,1
dac478f75f8c582db32aee92bf95f,1
026e5b77db2f13fc0a98bd1ad2d,1
4d33ceec96e36c8,1
528f16bfc8bdd6c026a57e9a5c55d,1
3f286ed39293c3d8802776,1
457290ac091f2483fcfbda8bd2948e2eedc2be566f,1
fcca0e3cf519ae465899eae950decd11,1
5b93d0e490398ae85,1
b87c2c624a878bac,1
f1e0a170dbb95,1
9ded3172f5f9e06ee3e,1
316a2e00580ee16d6b10995a12a3b240ddd5542a267327f34,1
44a27514324e5e7bdb80955fbbad6b5efb6,1
6280fcbc587a02ef26fce3ad5cd8,1
b2dfe71b9f555c97810a7d43f16,1
37dd016cac9cb25be25e822aff66ffc8cd1883,1
680ad312807de7374ea865e8c665a9496,1
259e19dd40a7cdca0d93c47c4350,1
54a35bb629321c205bc531850eed64f718,1
88eba9beee9ad13d636,1
07d8c83230,1
c817cb2006eb7558d6e2b0094e2a500c768011b8f3b9,1
04ddcc0f9e87d524d89fd9ab183b625a2,1
8845391ec99acea4af229c4bed11e6fefeed50b8ed,1
791ffb071ee1945a479fedb0adc23bd48b51cc,1
fcb7901c710ee6bb21cd240fed0c,1
44837c2cd3d469ba6c64cdb6765598a6de,1
4583aa80413b74a5e0f40076ed1cabc51199da0486d47d,1
8e9967609b3a6be88b1e8fb511,1
9db9091b5bd9e6a4c5d79,1
dcc448b7177ceea7eb35883abe159e81c30c4,1
6a08a33f00152103de21f6bc29abe49bcb306f9,1
3f89a762fb451b877a29ddf8bbf,1
a6073efe27f50316cc7379aff9c7295145e44,1
e46655052bc05513e75a81e90ffd1fd86fbb17a90f3899bd23,1
7d628444d817150775d814b66847b5a6d2a2fb12c6c291,1
b6a5c9634594fb4e595fdd86,1
2152898194f05f1ce836071,1
1fdab9e7a576d869ef91a55740fe989b40,1
fcff872f60ab0c2545ee39fae,1
17c91f4a808c7b72625e241c918c08edd3ab53,1
be5bdbf0be8e1d4da14eeeba68956c646012a,1
d253be223deaf606dddbff05b242ef5913dc22e7ce89,1
d176c38e5607e7d7585b6789fe07aee7dcb691edaca957f56,1
e901a699e61220f9f9953a143f0041094,1
1a8199fd4a32,1
137bacd3caf8a2fbc,1
f68a9e87fe5df917580f465a9958542d986304e985,1
b58e5dd60a090cf06bfeedf520cb2,1
1fc51d4ce1ad3f4,1
ae8f5d94703a9cf18c9458e733ce,1
5aa7717ae3b159cd0ffea70,1
