entity_id,entity_type,username,department,traceone_risk_score,risk_level,risk_confidence_score,risk_confidence_level,independent_signal_count,multi_signal_multiplier,source_iam_risk_indicator,source_iam_risk_quality,eligibility_status,counter_evidence,primary_hypothesis
EMP10462,USER,damyanti.barad71,IT,29.51,LOW,0.8327,HIGH,1,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12292,USER,keya.johal9,Procurement,4.22,LOW,0.695,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11788,USER,yadavi.kaur93,Marketing,14.75,LOW,0.815,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11767,USER,harita.kakar82,Support,0.0,LOW,0.695,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10381,USER,tanveer.sankar50,Operations,21.08,LOW,0.52,MEDIUM,1,1.0,Unknown,UNKNOWN,INSUFFICIENT_HISTORY,INSUFFICIENT_BASELINE_HISTORY; ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11444,USER,nitesh.dugar65,Human Resources,8.43,LOW,0.865,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11187,USER,aarav_chakraborty53,Call Center,8.43,LOW,0.7207,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12607,USER,alka.ranganathan93,Finance,12.65,LOW,0.96,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12357,USER,vasana.singhal7,IT,0.0,LOW,0.3867,LOW,0,1.0,Unknown,UNKNOWN,INSUFFICIENT_HISTORY,INSUFFICIENT_BASELINE_HISTORY; ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11842,USER,harita.parekh10,Procurement,0.0,LOW,0.45,LOW,0,1.0,Unknown,UNKNOWN,INSUFFICIENT_HISTORY,INSUFFICIENT_BASELINE_HISTORY; ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11554,USER,charles.shah45,Sales,8.43,LOW,0.6717,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10059,USER,warjas.sachar28,Human Resources,0.0,LOW,0.6717,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11608,USER,ati.chana43,Sales,12.65,LOW,0.835,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12638,USER,rachana.tank4,R&D,0.0,LOW,0.835,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11364,USER,vrinda.ratta87,R&D,12.65,LOW,0.8506,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11505,USER,caleb.khurana94,Human Resources,21.08,LOW,0.9428,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12876,USER,faqid.gaba42,Human Resources,0.0,LOW,0.695,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12359,USER,rachana.sibal12,Legal,4.22,LOW,0.815,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12928,USER,waida.raju48,Human Resources,29.51,LOW,1.0,HIGH,1,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11480,USER,Unknown,Marketing,4.22,LOW,0.775,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10542,USER,jhalak.toor65,Marketing,9.84,LOW,0.835,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11133,USER,brijesh.hegde76,Finance,0.0,LOW,0.775,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11764,USER,charles.subramaniam30,Sales,0.0,LOW,0.3867,LOW,0,1.0,Unknown,UNKNOWN,INSUFFICIENT_HISTORY,INSUFFICIENT_BASELINE_HISTORY; ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12610,USER,vasudha.raj58,Customer Support,37.94,MODERATE,0.9667,HIGH,1,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,UNCORROBORATED_SINGLE_DIMENSION; ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11880,USER,yashvi.din95,Marketing,25.29,LOW,1.0,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10845,USER,abeer.kashyap41,Operations,0.0,LOW,0.805,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12494,USER,dayita.bhatia69,Sales,0.0,LOW,0.29,LOW,0,1.0,Unknown,UNKNOWN,INSUFFICIENT_HISTORY,INSUFFICIENT_BASELINE_HISTORY; ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12655,USER,agastya.sarraf35,Customer Support,9.99,LOW,0.45,LOW,0,1.0,Unknown,UNKNOWN,INSUFFICIENT_HISTORY,INSUFFICIENT_BASELINE_HISTORY; ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11475,USER,aarush_din90,Finance,4.22,LOW,0.7778,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11839,USER,owen.rau90,Finance,0.0,LOW,0.45,LOW,0,1.0,Unknown,UNKNOWN,INSUFFICIENT_HISTORY,INSUFFICIENT_BASELINE_HISTORY; ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12980,USER,girik_pingle83,Innovation,8.43,LOW,0.765,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11801,USER,ekiya.jaggi5,Legal,100.0,CRITICAL,0.9737,HIGH,3,1.5,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,POSSIBLE_CREDENTIAL_COMPROMISE; POSSIBLE_ACCOUNT_TAKEOVER; POSSIBLE_ANOMALOUS_DATA_EXFILTRATION
EMP11766,USER,indali.pandey62,Sales,0.0,LOW,0.695,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12493,USER,ojasvi.vohra89,IT,11.8,LOW,0.775,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11786,USER,garima.arora7,IT,21.08,LOW,0.865,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11018,USER,edhitha.saini50,Finance,4.22,LOW,0.805,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10435,USER,triveni.palla12,Finance,37.94,MODERATE,0.9714,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,UNCORROBORATED_SINGLE_DIMENSION; ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11114,USER,anamika.iyengar53,Operations,25.29,LOW,0.975,HIGH,1,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10237,USER,naksh.anand12,Procurement,0.0,LOW,0.775,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11075,USER,gopal.uppal74,Procurement,4.22,LOW,0.775,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10109,USER,warda.raju69,Legal,12.65,LOW,0.9273,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12119,USER,niharika.bal84,Marketing,6.32,LOW,0.7383,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10163,USER,ojasvi.bansal8,R&D,1.05,LOW,0.52,MEDIUM,0,1.0,Unknown,UNKNOWN,INSUFFICIENT_HISTORY,INSUFFICIENT_BASELINE_HISTORY; ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10288,USER,jyoti_guha56,Finance,13.49,LOW,0.815,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10252,USER,darsh.bal9,R&D,0.0,LOW,0.805,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12588,USER,Unknown,Sales,8.43,LOW,0.9273,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12350,USER,chatura.chowdhury52,IT,12.65,LOW,0.835,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10767,USER,pallavi.kunda48,Operations,13.7,LOW,0.815,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10787,USER,lipika.kumer68,Operations,5.27,LOW,0.775,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11378,USER,chasmum.sachdeva79,Compliance,16.86,LOW,0.9667,HIGH,1,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11027,USER,abha.manda57,IT,0.0,LOW,0.6717,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11037,USER,abdul.baral80,Human Resources,3.02,LOW,0.7778,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10869,USER,krishna.chaudry17,Human Resources,0.0,LOW,0.8506,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12957,USER,liam.saran13,IT,13.49,LOW,0.55,MEDIUM,0,1.0,Unknown,UNKNOWN,INSUFFICIENT_HISTORY,INSUFFICIENT_BASELINE_HISTORY; ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12405,USER,netra.madan80,Marketing,4.22,LOW,0.8506,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11980,USER,eta.saran85,Marketing,0.0,LOW,0.775,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12159,USER,mitesh_chaudhry88,R&D,0.0,LOW,0.775,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12801,USER,ishwar.bose49,Marketing,21.92,LOW,0.8061,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12908,USER,yahvi.mangal15,Supply Chain,27.4,LOW,0.895,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12053,USER,joshua.setty16,Human Resources,0.0,LOW,0.7383,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12472,USER,qadim.lalla39,Customer Support,4.22,LOW,0.715,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10461,USER,nidra.mahal64,R&D,14.75,LOW,0.865,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10911,USER,unnati.krishnan27,Operations,2.11,LOW,0.7778,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12772,USER,gauri.sabharwal56,IT,7.59,LOW,0.775,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10157,USER,raghav.dutt31,Human Resources,10.34,LOW,0.775,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10930,USER,Unknown,Legal,37.94,MODERATE,1.0,HIGH,1,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,UNCORROBORATED_SINGLE_DIMENSION; ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12138,USER,anita.varughese46,Sales,21.08,LOW,0.865,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12164,USER,ekansh.mangal49,Marketing,31.32,MODERATE,0.9667,HIGH,1,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,UNCORROBORATED_SINGLE_DIMENSION; ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10677,USER,aashi.nadig72,Call Center,0.0,LOW,0.775,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12827,USER,oscar.chhabra40,Customer Support,4.22,LOW,0.895,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11255,USER,yochana.choudhary64,IT,4.22,LOW,0.865,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10238,USER,sanya_narang5,Legal,23.19,LOW,0.92,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11052,USER,lajita.dhingra55,Sales,8.43,LOW,0.7383,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11532,USER,anmol.dugar63,IT,4.22,LOW,0.805,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10243,USER,fariq_atwal39,Procurement,21.08,LOW,0.9667,HIGH,1,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10100,USER,turvi.nigam12,Sales,16.86,LOW,1.0,HIGH,1,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10315,USER,girindra.pathak40,Human Resources,8.43,LOW,0.865,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12409,USER,omya.mukherjee26,Sales,25.29,LOW,0.92,HIGH,1,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12513,USER,chakradev.chakraborty45,Call Center,0.0,LOW,0.8506,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11041,USER,sara.raj57,IT,0.0,LOW,0.815,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11064,USER,yadavi_seshadri1,Compliance,4.22,LOW,0.7778,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10261,USER,pavani.atwal76,Finance,21.08,LOW,0.9667,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11655,USER,gautam.sama21,Legal,0.0,LOW,0.7207,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12966,USER,veer.lal49,Finance,12.65,LOW,0.92,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10195,USER,tanay.karnik5,Supply Chain,21.08,LOW,0.8159,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11941,USER,yatan.chander61,IT,21.08,LOW,0.9636,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11078,USER,dayita.apte69,Sales,12.65,LOW,1.0,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11847,USER,vinaya.lal10,Marketing,8.43,LOW,0.895,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10179,USER,ridhi.kadakia61,Finance,8.43,LOW,0.7778,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11412,USER,praneel.panchal28,Marketing,8.43,LOW,0.8061,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10842,USER,mason.garg83,IT Support,29.51,LOW,0.9333,HIGH,1,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12389,USER,ryan.borah18,Operations,33.73,MODERATE,0.895,HIGH,1,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,UNCORROBORATED_SINGLE_DIMENSION; ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11510,USER,yashoda.kapur75,R&D,1.05,LOW,0.695,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11995,USER,dhriti.sami98,Compliance,16.86,LOW,0.865,HIGH,1,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10340,USER,prisha.venkataraman28,Finance,4.22,LOW,0.7383,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11134,USER,ganga.yogi55,IT,0.0,LOW,0.7778,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12364,USER,ria.yadav87,Sales,0.0,LOW,0.8061,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10748,USER,faqid.kuruvilla95,IT,37.94,MODERATE,0.8159,HIGH,1,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,UNCORROBORATED_SINGLE_DIMENSION; ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12936,USER,orinder.karpe99,IT Support,12.65,LOW,0.895,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10662,USER,watika.sant81,Human Resources,42.16,MODERATE,0.925,HIGH,1,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,UNCORROBORATED_SINGLE_DIMENSION; ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10480,USER,kamya.taneja57,Sales,16.86,LOW,0.9636,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10803,USER,aarna.menon15,Human Resources,5.17,LOW,0.6717,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12204,USER,upasna_batra71,Finance,13.7,LOW,0.805,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10998,USER,lopa.sarin4,Finance,16.86,LOW,0.7583,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11431,USER,diya.dutt12,Procurement,12.65,LOW,0.92,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12509,USER,zarna.pall69,Finance,0.0,LOW,0.7778,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10549,USER,inaya.garg98,Support,16.86,LOW,0.865,HIGH,1,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP11210,USER,warda.bora45,Sales,29.51,LOW,0.9714,HIGH,1,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10783,USER,bahadurjit.ramaswamy51,Sales,8.43,LOW,0.96,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12791,USER,rehaan.kothari61,IT,8.43,LOW,0.805,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12007,USER,rajata.sem34,Procurement,16.86,LOW,0.895,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP10742,USER,bhanumati.tella99,Innovation,8.43,LOW,0.815,HIGH,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
EMP12488,USER,jhalak.ben53,Operations,5.27,LOW,0.7778,MEDIUM,0,1.0,Unknown,UNKNOWN,SUFFICIENT_HISTORY,ZERO_MFA_FAILURES_OBSERVED,NO_ACTIONABLE_HYPOTHESIS
